ID_Venta,Fecha,Cliente,Ciudad,Producto,Cantidad,Precio_Unitario,Total,Clasificación
6068,2025-03-28,Caroline Blackwell,Cartagena,Mouse,8,1065507,8524056,Alta
6069,2024-12-30,Tiffany Johnson,Medellín,Celular,5,735091,3675455,Normal
6070,2024-12-08,Joseph Turner,Cali,Monitor,1,847245,847245,Normal
6071,2024-06-13,Rebecca Schmidt,Cali,Laptop,2,1353575,2707150,Normal
6072,2025-03-10,Erika Gibson,Cartagena,Celular,6,785018,4710108,Normal
6073,2024-11-29,Phillip Williams,Medellín,Laptop,3,698193,2094579,Normal
6074,2024-12-23,Tamara Friedman,Bogotá,Tablet,8,1121350,8970800,Alta
6075,2024-09-06,Stacy Bishop,Bogotá,Teclado,5,1485378,7426890,Alta
6076,2025-04-01,Jenna Osborne,Bogotá,Tablet,3,374072,1122216,Normal
6077,2024-05-13,Robin Chang,Cali,Celular,7,1445524,10118668,Alta
6078,2025-03-30,Ethan Clark,Medellín,Mouse,8,1911917,15295336,Alta
6079,2024-06-26,Lucas Young,Medellín,Tablet,4,151243,604972,Normal
6080,2024-11-13,Andrew Carney,Cali,Monitor,9,1120071,10080639,Alta
6081,2024-07-04,Kimberly Shields,Bogotá,Laptop,6,1269694,7618164,Alta
6082,2025-01-04,Dorothy Oconnor,Bogotá,Mouse,1,278884,278884,Normal
6083,2024-09-02,Lauren Roberts,Cartagena,Mouse,5,1134576,5672880,Alta
6084,2024-04-18,Dr. Julie Bennett MD,Barranquilla,Celular,5,538264,2691320,Normal
6085,2024-04-06,Debra Powell,Medellín,Monitor,7,1013993,7097951,Alta
6086,2024-07-09,Annette Ramos,Medellín,Laptop,7,230218,1611526,Normal
6087,2024-12-03,Sherry Jordan,Medellín,Monitor,6,1060379,6362274,Alta
6088,2024-09-28,Michelle Jackson,Barranquilla,Tablet,8,1908566,15268528,Alta
6089,2024-12-05,Carol Nichols,Cartagena,Celular,2,1828527,3657054,Normal
6090,2025-02-21,Lauren Chambers,Barranquilla,Mouse,7,507107,3549749,Normal
6091,2025-01-21,Seth Walker,Bogotá,Mouse,7,1520150,10641050,Alta
6092,2025-04-01,Maria Turner,Bogotá,Tablet,4,1911268,7645072,Alta
6093,2025-01-16,Patricia Bradshaw,Medellín,Mouse,2,1680585,3361170,Normal
6094,2025-01-26,Teresa Stewart,Cali,Teclado,4,1625869,6503476,Alta
6095,2025-02-27,Kathy Carson,Medellín,Celular,4,257224,1028896,Normal
6096,2024-11-11,Alexandra Quinn,Cali,Tablet,6,1329105,7974630,Alta
6097,2024-09-02,Destiny Villegas,Barranquilla,Celular,7,1483379,10383653,Alta
6098,2024-04-12,David Holmes,Bogotá,Laptop,3,609957,1829871,Normal
6099,2025-03-07,Denise Lee DDS,Cali,Celular,1,1875284,1875284,Normal
6100,2024-11-19,Kimberly Cooper,Barranquilla,Celular,3,1053616,3160848,Normal
6101,2025-03-17,Jennifer Chandler,Bogotá,Laptop,9,907272,8165448,Alta
6102,2024-05-20,Matthew Perez,Cali,Tablet,1,756568,756568,Normal
6103,2024-11-04,Samantha King,Medellín,Celular,8,1035746,8285968,Alta
6104,2024-08-23,Calvin Barrett,Medellín,Monitor,2,1364271,2728542,Normal
6105,2024-08-25,Vernon Young,Medellín,Celular,6,626259,3757554,Normal
6106,2024-04-11,Kristen Vega,Barranquilla,Tablet,3,654083,1962249,Normal
6107,2024-08-25,Arthur Oneill,Medellín,Mouse,7,1510137,10570959,Alta
6108,2025-01-03,Sonia Dean,Cartagena,Laptop,2,756343,1512686,Normal
6109,2024-11-29,Kathleen Bailey,Bogotá,Mouse,4,1112981,4451924,Normal
6110,2024-12-29,Kelly Jackson,Barranquilla,Tablet,9,766862,6901758,Alta
6111,2025-02-11,Audrey Garcia,Medellín,Teclado,6,1046081,6276486,Alta
6112,2024-09-07,Randy Young,Bogotá,Mouse,4,1257843,5031372,Alta
6113,2025-01-01,Joseph Ford,Cali,Celular,2,1536752,3073504,Normal
6114,2024-07-04,Sherry Ayers,Medellín,Celular,9,503570,4532130,Normal
6115,2024-09-21,Kimberly Boyer,Bogotá,Laptop,4,360371,1441484,Normal
6116,2024-07-03,Brandon Harris,Cartagena,Celular,9,298735,2688615,Normal
6117,2024-06-16,Elizabeth Kelly,Cali,Monitor,2,1889495,3778990,Normal
6118,2024-04-07,William Mcclain,Cartagena,Monitor,7,517076,3619532,Normal
6119,2025-02-26,Emily Williams,Bogotá,Mouse,5,788688,3943440,Normal
6120,2024-04-14,Chloe Hill,Cartagena,Tablet,8,565404,4523232,Normal
6121,2024-06-05,Katie Salas,Bogotá,Laptop,8,1507235,12057880,Alta
6122,2024-10-07,Robert Young,Bogotá,Teclado,4,142769,571076,Normal
6123,2024-10-27,Chris Boyd,Cartagena,Mouse,4,1200660,4802640,Normal
6124,2024-08-26,Keith Yoder,Bogotá,Tablet,8,665538,5324304,Alta
6125,2024-08-18,Anthony Duke,Medellín,Laptop,3,473277,1419831,Normal
6126,2025-03-11,Tracy Miller,Bogotá,Laptop,7,855573,5989011,Alta
6127,2025-03-25,Susan Patel,Barranquilla,Mouse,8,803227,6425816,Alta
6128,2024-12-07,James Flores,Bogotá,Tablet,8,1516254,12130032,Alta
6129,2024-08-20,Timothy Santana,Barranquilla,Tablet,4,1620209,6480836,Alta
6130,2024-07-16,Brandi Harris,Bogotá,Celular,9,281652,2534868,Normal
6131,2025-01-09,Samantha Garrett,Bogotá,Teclado,4,772691,3090764,Normal
6132,2024-05-20,Mr. Jonathan Watson,Cartagena,Monitor,8,962687,7701496,Alta
6133,2024-12-14,Barbara Abbott,Medellín,Celular,6,632860,3797160,Normal
6134,2024-04-14,William Buchanan,Medellín,Laptop,5,1420616,7103080,Alta
6135,2024-05-10,Michael Thompson,Cali,Teclado,4,1705941,6823764,Alta
6136,2024-07-27,Aaron Serrano,Cartagena,Teclado,5,840694,4203470,Normal
6137,2024-07-14,Erin Casey,Cartagena,Tablet,1,1088829,1088829,Normal
6138,2024-07-01,Lisa Roth,Medellín,Teclado,7,1485946,10401622,Alta
6139,2024-08-24,Brenda Downs,Cartagena,Mouse,8,1671895,13375160,Alta
6140,2024-06-14,Jennifer Wiley,Medellín,Teclado,9,602606,5423454,Alta
6141,2024-08-04,Blake Newton,Cartagena,Laptop,3,860232,2580696,Normal
6142,2024-05-11,Jonathan Rivers,Bogotá,Mouse,9,1456941,13112469,Alta
6143,2024-07-03,Alan Schmidt,Medellín,Mouse,5,1452340,7261700,Alta
6144,2025-02-15,Willie Brown,Medellín,Celular,6,1496087,8976522,Alta
6145,2024-11-30,Brittany Nash,Barranquilla,Teclado,1,741249,741249,Normal
6146,2024-05-01,Richard Tate,Cartagena,Tablet,9,978041,8802369,Alta
6147,2024-12-13,Angela Johnson,Cartagena,Celular,9,1814200,16327800,Alta
6148,2024-06-23,Brandi Jones,Medellín,Tablet,6,116049,696294,Normal
6149,2025-02-18,Zachary Adams,Bogotá,Teclado,8,1881100,15048800,Alta
6150,2024-04-26,Diane Park,Bogotá,Celular,4,560894,2243576,Normal
6151,2024-05-26,Steven Rich,Bogotá,Teclado,5,1491099,7455495,Alta
6152,2025-01-19,Virginia Stout,Cartagena,Laptop,5,129236,646180,Normal
6153,2024-10-28,Kelly Smith,Barranquilla,Celular,7,869839,6088873,Alta
6154,2024-10-07,Amy Mahoney,Medellín,Tablet,7,1912037,13384259,Alta
6155,2025-03-25,Richard Fischer,Cali,Laptop,7,1391439,9740073,Alta
6156,2024-08-24,Richard Ramirez,Barranquilla,Monitor,5,1038627,5193135,Alta
6157,2024-04-16,Oscar Willis,Cali,Tablet,4,1305655,5222620,Alta
6158,2024-08-17,Valerie Scott,Barranquilla,Teclado,8,1945150,15561200,Alta
6159,2024-05-01,Kristin Thomas,Bogotá,Tablet,1,1177074,1177074,Normal
6160,2024-09-04,Diane Choi,Cartagena,Monitor,1,788586,788586,Normal
6161,2024-10-29,Eric Schneider,Cali,Tablet,6,140348,842088,Normal
6162,2024-10-04,Isaiah Hall,Barranquilla,Laptop,2,389668,779336,Normal
6163,2024-04-07,Jenny Torres,Cartagena,Mouse,3,280561,841683,Normal
6164,2024-08-09,Rebecca Johnson,Cali,Tablet,4,770658,3082632,Normal
6165,2024-11-11,Cody Archer,Medellín,Celular,2,243207,486414,Normal
6166,2025-03-10,Melissa Figueroa,Barranquilla,Monitor,7,1793002,12551014,Alta
6167,2025-03-22,Matthew Morgan,Medellín,Tablet,1,172916,172916,Normal
6168,2024-06-29,Danielle Carter,Bogotá,Monitor,3,585341,1756023,Normal
6169,2024-06-17,Katherine Gregory,Medellín,Mouse,2,1508722,3017444,Normal
6170,2024-09-26,Shannon Sanchez,Medellín,Laptop,9,1709652,15386868,Alta
6171,2024-05-04,Kimberly Smith,Barranquilla,Celular,8,1828856,14630848,Alta
6172,2024-09-09,Andrea Fisher,Bogotá,Teclado,3,686303,2058909,Normal
6173,2024-04-27,Laurie Garcia,Medellín,Tablet,5,556226,2781130,Normal
6174,2024-05-14,Joshua Brown,Cartagena,Laptop,3,1285291,3855873,Normal
6175,2024-05-18,Robin Campbell,Cali,Monitor,6,1722958,10337748,Alta
6176,2024-09-13,Rachel Young,Medellín,Mouse,5,247801,1239005,Normal
6177,2024-06-09,Lindsay Norris,Bogotá,Monitor,2,1725910,3451820,Normal
6178,2024-10-19,Brian Sullivan,Medellín,Mouse,8,488343,3906744,Normal
6179,2024-12-17,Cristina Rasmussen,Cali,Mouse,6,1864975,11189850,Alta
6180,2024-10-19,Scott Anderson,Bogotá,Laptop,3,534500,1603500,Normal
6181,2024-10-16,Nicole Cooper,Barranquilla,Tablet,1,1613938,1613938,Normal
6182,2024-05-14,Curtis Robinson,Bogotá,Teclado,5,1494778,7473890,Alta
6183,2024-09-01,Aaron Bryant,Barranquilla,Tablet,2,448453,896906,Normal
6184,2024-07-26,Donna Rice,Bogotá,Celular,2,1684668,3369336,Normal
6185,2024-04-27,Allison Flores,Cali,Tablet,9,1861803,16756227,Alta
6186,2025-04-05,Manuel Shah,Cali,Mouse,7,1140018,7980126,Alta
6187,2024-11-03,James Garcia,Bogotá,Mouse,6,1815868,10895208,Alta
6188,2024-09-16,Valerie Martin,Medellín,Celular,1,280482,280482,Normal
6189,2024-11-24,Courtney Snyder,Cali,Monitor,2,1493750,2987500,Normal
6190,2025-01-29,Taylor Marquez,Barranquilla,Mouse,7,1565501,10958507,Alta
6191,2025-01-20,Ruben Hodge MD,Barranquilla,Celular,3,1506445,4519335,Normal
6192,2025-02-19,Marcus Hendrix,Cartagena,Mouse,2,982873,1965746,Normal
6193,2024-09-18,Meghan Hayden,Barranquilla,Teclado,6,630775,3784650,Normal
6194,2025-01-09,Sean Johnson,Cartagena,Mouse,8,1558996,12471968,Alta
6195,2024-10-31,Haley Howe,Bogotá,Laptop,8,630276,5042208,Alta
6196,2025-03-28,Justin Herring,Bogotá,Celular,2,1175940,2351880,Normal
6197,2024-05-26,Claudia Brown,Bogotá,Tablet,6,793763,4762578,Normal
6198,2024-11-11,Donna Rosario,Medellín,Celular,5,1693912,8469560,Alta
6199,2024-08-29,Denise James MD,Medellín,Monitor,7,238165,1667155,Normal
6200,2025-02-27,Sarah Welch,Cartagena,Mouse,4,333980,1335920,Normal
6201,2024-09-10,Frank Johnson,Barranquilla,Celular,2,1494203,2988406,Normal
6202,2024-12-08,Matthew Salazar,Barranquilla,Teclado,3,915628,2746884,Normal
6203,2025-03-15,Casey Nelson,Bogotá,Celular,9,1171303,10541727,Alta
6204,2024-09-28,Justin Franklin,Cali,Teclado,8,797527,6380216,Alta
6205,2024-04-17,Dr. Christopher Watson DDS,Medellín,Mouse,9,518100,4662900,Normal
6206,2025-03-13,Corey Barker,Medellín,Tablet,5,1969615,9848075,Alta
6207,2024-08-18,Elizabeth Fernandez,Bogotá,Mouse,5,1615003,8075015,Alta
6208,2024-09-14,Carrie Phillips,Medellín,Monitor,7,406456,2845192,Normal
6209,2024-04-18,Eric Johnson,Bogotá,Laptop,7,665057,4655399,Normal
6210,2024-04-14,Mr. Stephen Dunn,Cartagena,Tablet,1,230205,230205,Normal
6211,2024-12-06,Martin Richardson,Barranquilla,Tablet,5,502791,2513955,Normal
6212,2024-06-19,Christine Lewis,Cali,Laptop,8,1839010,14712080,Alta
6213,2025-01-14,Marie Morgan,Barranquilla,Celular,7,605750,4240250,Normal
6214,2025-01-29,Rachel Doyle,Barranquilla,Mouse,2,1370940,2741880,Normal
6215,2024-08-11,Daniel Evans,Cartagena,Celular,8,766024,6128192,Alta
6216,2024-10-03,Christian Goodwin,Medellín,Celular,2,1491370,2982740,Normal
6217,2024-04-10,Eric Fisher,Cali,Mouse,1,449204,449204,Normal
6218,2024-11-08,Charles Johnson,Medellín,Monitor,3,1921310,5763930,Alta
6219,2024-11-15,Robert Powell,Barranquilla,Tablet,3,700983,2102949,Normal
6220,2024-11-08,Edward Moore,Bogotá,Teclado,6,1292947,7757682,Alta
6221,2025-03-30,Amy Warren,Barranquilla,Laptop,3,886270,2658810,Normal
6222,2024-07-31,Sarah Donaldson,Medellín,Tablet,7,1013757,7096299,Alta
6223,2024-10-01,Daryl Mack,Barranquilla,Celular,8,608864,4870912,Normal
6224,2025-03-02,Eric Wolf,Bogotá,Laptop,3,1452117,4356351,Normal
6225,2024-09-20,Shari Washington,Cartagena,Teclado,9,821351,7392159,Alta
6226,2024-12-18,Joshua Montgomery,Medellín,Tablet,1,549135,549135,Normal
6227,2024-09-06,Karen Conley,Barranquilla,Tablet,3,470209,1410627,Normal
6228,2024-12-21,Eric Bradley,Medellín,Monitor,3,289519,868557,Normal
6229,2024-06-27,Joy Thompson,Cartagena,Tablet,7,1738362,12168534,Alta
6230,2024-06-23,Scott Cooley,Barranquilla,Tablet,5,1014883,5074415,Alta
6231,2024-12-23,Peter Rodriguez MD,Barranquilla,Teclado,4,1780978,7123912,Alta
6232,2024-10-05,Rachel Robinson,Medellín,Teclado,2,1193148,2386296,Normal
6233,2024-11-04,Ann Ibarra,Medellín,Laptop,7,330888,2316216,Normal
6234,2025-01-24,Robert Christian,Bogotá,Celular,3,1349922,4049766,Normal
6235,2024-12-11,Aaron Elliott,Cartagena,Teclado,7,1639594,11477158,Alta
6236,2024-12-09,Patricia Price,Bogotá,Laptop,7,1034279,7239953,Alta
6237,2024-12-08,Louis Collins,Barranquilla,Tablet,2,1183965,2367930,Normal
6238,2024-04-16,Todd Johnson,Medellín,Laptop,7,1023680,7165760,Alta
6239,2024-04-27,Kathleen Bailey,Barranquilla,Laptop,6,672551,4035306,Normal
6240,2024-04-18,Adrian Harris,Barranquilla,Laptop,4,502328,2009312,Normal
6241,2025-01-04,Bobby Burgess,Cali,Mouse,5,1367287,6836435,Alta
6242,2024-08-16,Natalie Barton,Cali,Laptop,8,335417,2683336,Normal
6243,2024-10-13,Daniel Blake,Barranquilla,Teclado,5,1044537,5222685,Alta
6244,2024-06-28,Joanna Patel,Medellín,Mouse,3,119984,359952,Normal
6245,2024-10-04,Daniel Williams,Barranquilla,Celular,2,858874,1717748,Normal
6246,2024-12-05,Marie Henry,Cali,Laptop,6,1480764,8884584,Alta
6247,2024-09-15,Lisa Bowman,Medellín,Monitor,6,1581002,9486012,Alta
6248,2024-10-24,Latasha Riley,Barranquilla,Tablet,7,418950,2932650,Normal
6249,2024-08-15,Jeffrey Figueroa,Cartagena,Tablet,8,302824,2422592,Normal
6250,2025-01-16,Amy Wallace,Cartagena,Mouse,4,910701,3642804,Normal
6251,2024-07-20,Aaron Allen,Barranquilla,Tablet,8,427940,3423520,Normal
6252,2025-01-09,James Carey,Medellín,Tablet,1,1024337,1024337,Normal
6253,2024-05-08,Amanda Sanchez,Barranquilla,Mouse,6,355965,2135790,Normal
6254,2024-08-27,Brenda Gibson,Barranquilla,Tablet,6,1158103,6948618,Alta
6255,2024-09-30,Mrs. Sandra Smith,Cali,Laptop,3,761304,2283912,Normal
6256,2024-06-20,Dr. Amanda Griffin DVM,Cartagena,Celular,9,1564310,14078790,Alta
6257,2024-05-21,Kenneth Willis,Cali,Mouse,5,1007948,5039740,Alta
6258,2024-07-28,Christopher Miller,Cali,Monitor,1,326468,326468,Normal
6259,2024-05-23,Bryan Snyder,Barranquilla,Mouse,7,983527,6884689,Alta
6260,2024-05-09,Oscar Mendoza,Cali,Teclado,3,1705966,5117898,Alta
6261,2024-04-18,Dawn Gutierrez,Cartagena,Monitor,4,238741,954964,Normal
6262,2024-12-18,Steven Carr,Cali,Teclado,6,463227,2779362,Normal
6263,2024-12-28,Michael Hart,Cartagena,Mouse,8,387523,3100184,Normal
6264,2025-02-28,Shannon Landry,Cali,Teclado,4,1565504,6262016,Alta
6265,2024-05-29,Wayne Kent,Cartagena,Monitor,9,741413,6672717,Alta
6266,2024-05-10,Matthew Richmond,Cali,Laptop,8,381335,3050680,Normal
6267,2025-02-27,Matthew Elliott MD,Cali,Mouse,6,360978,2165868,Normal
6268,2025-01-24,Rhonda Galvan,Medellín,Mouse,7,1292907,9050349,Alta
6269,2024-11-09,Alyssa Lynch,Cartagena,Tablet,8,793318,6346544,Alta
6270,2025-03-01,Casey Smith,Cartagena,Mouse,2,1305164,2610328,Normal
6271,2025-03-06,Dr. Ethan Davis,Cartagena,Mouse,5,135931,679655,Normal
6272,2024-05-30,Michelle Ball,Bogotá,Laptop,7,961062,6727434,Alta
6273,2024-07-03,Brittany Steele,Cali,Tablet,8,111624,892992,Normal
6274,2024-11-07,Justin Sharp,Cartagena,Celular,5,254944,1274720,Normal
6275,2024-10-17,Misty Rodriguez,Bogotá,Teclado,3,224148,672444,Normal
6276,2024-09-24,Rebecca Warren,Medellín,Monitor,6,1443511,8661066,Alta
6277,2024-11-16,Daniel Ferguson,Cartagena,Celular,5,891084,4455420,Normal
6278,2025-01-18,Andrea Rasmussen,Cartagena,Tablet,8,1446236,11569888,Alta
6279,2024-06-30,David Garcia,Bogotá,Laptop,9,322580,2903220,Normal
6280,2024-05-02,Susan Bean,Cali,Monitor,9,1156671,10410039,Alta
6281,2024-09-27,Laura Rivera,Medellín,Teclado,6,1348541,8091246,Alta
6282,2024-08-08,Dr. Jeffery Davis,Cartagena,Mouse,4,1095136,4380544,Normal
6283,2025-02-19,Jacob Schmidt,Cali,Mouse,4,1418815,5675260,Alta
6284,2024-09-19,Sarah Dominguez,Medellín,Celular,9,176216,1585944,Normal
6285,2024-07-20,Charlotte Jordan,Barranquilla,Teclado,4,1596916,6387664,Alta
6286,2024-04-14,Gregory Reed,Barranquilla,Tablet,8,1832178,14657424,Alta
6287,2024-04-08,Lynn Wilkerson,Medellín,Teclado,9,650621,5855589,Alta
6288,2024-08-29,Dustin Howe,Bogotá,Laptop,5,1554961,7774805,Alta
6289,2024-11-09,Deborah Harrington,Medellín,Celular,6,1762939,10577634,Alta
6290,2024-06-17,Christopher Nguyen,Medellín,Celular,3,729661,2188983,Normal
6291,2024-11-26,Molly Casey,Bogotá,Laptop,5,1469942,7349710,Alta
6292,2025-03-13,Kathleen King,Bogotá,Teclado,5,580474,2902370,Normal
6293,2025-03-19,Guy Doyle,Cali,Laptop,2,774276,1548552,Normal
6294,2025-03-18,Mariah Walker,Cali,Monitor,6,226394,1358364,Normal
6295,2024-06-19,Matthew Li,Bogotá,Laptop,9,1973113,17758017,Alta
6296,2024-09-06,Jeffrey Garrison,Barranquilla,Teclado,7,1217885,8525195,Alta
6297,2024-07-05,Jaclyn Hanson,Barranquilla,Laptop,8,541410,4331280,Normal
6298,2024-04-15,David Harris,Medellín,Tablet,2,1732286,3464572,Normal
6299,2024-12-15,Teresa Wright,Cartagena,Mouse,9,1073121,9658089,Alta
6300,2024-11-21,Kathryn Fox,Medellín,Laptop,3,121045,363135,Normal
6301,2024-05-18,David Powell,Medellín,Mouse,5,1609385,8046925,Alta
6302,2024-05-02,Joanne Doyle,Cartagena,Laptop,7,1689925,11829475,Alta
6303,2024-04-15,Ashley Petty,Bogotá,Teclado,4,309746,1238984,Normal
6304,2024-09-06,Katrina Martinez MD,Barranquilla,Monitor,7,1708606,11960242,Alta
6305,2024-10-02,George Moore,Medellín,Monitor,8,1435580,11484640,Alta
6306,2024-05-21,Patrick Gray,Cartagena,Mouse,4,356152,1424608,Normal
6307,2025-01-07,Jeffrey Thompson,Cali,Teclado,5,312511,1562555,Normal
6308,2025-01-28,Katherine Bowers,Medellín,Teclado,3,810160,2430480,Normal
6309,2024-05-04,Mr. Leonard Contreras MD,Barranquilla,Teclado,5,325650,1628250,Normal
6310,2025-01-03,Caitlin Ross,Bogotá,Tablet,8,139212,1113696,Normal
6311,2024-11-19,James Brown,Medellín,Celular,3,904656,2713968,Normal
6312,2024-11-10,David Jones,Medellín,Laptop,5,1215990,6079950,Alta
6313,2025-02-26,Martin Wilkinson,Cartagena,Teclado,1,1515313,1515313,Normal
6314,2024-10-18,Tiffany Wilson,Cali,Teclado,2,568554,1137108,Normal
6315,2025-03-31,Erik Foster,Cali,Teclado,3,390682,1172046,Normal
6316,2025-01-18,Donna Blackwell,Bogotá,Monitor,1,345371,345371,Normal
6317,2024-07-14,Haley Hill,Barranquilla,Teclado,9,1393715,12543435,Alta
6318,2024-04-27,Cody Anderson,Bogotá,Laptop,9,1032541,9292869,Alta
6319,2024-09-01,James Peterson,Medellín,Teclado,5,882476,4412380,Normal
6320,2024-07-08,Chelsey Miller,Medellín,Laptop,4,488183,1952732,Normal
6321,2024-05-26,Emily Jackson,Cali,Tablet,5,111690,558450,Normal
6322,2025-02-16,Gary Hicks,Barranquilla,Celular,4,372467,1489868,Normal
6323,2025-02-27,Matthew Johnson,Cartagena,Monitor,5,1545106,7725530,Alta
6324,2024-09-08,Scott Rosales,Barranquilla,Laptop,7,621819,4352733,Normal
6325,2024-04-30,Anthony Bryant,Medellín,Mouse,8,1707010,13656080,Alta
6326,2024-12-02,Jesus Martinez,Cartagena,Tablet,2,769716,1539432,Normal
6327,2024-12-23,Anna Bird,Barranquilla,Celular,4,1225381,4901524,Normal
6328,2025-03-05,Brian Weeks,Barranquilla,Celular,8,864870,6918960,Alta
6329,2024-07-27,Lisa Miller,Cartagena,Celular,7,236412,1654884,Normal
6330,2024-08-19,Dennis Obrien,Medellín,Laptop,9,1455572,13100148,Alta
6331,2024-05-14,Jon Tucker,Barranquilla,Tablet,5,1997558,9987790,Alta
6332,2025-03-06,Shelley Martin,Cartagena,Teclado,6,1846611,11079666,Alta
6333,2025-02-01,Amber Mueller,Medellín,Mouse,8,1247332,9978656,Alta
6334,2024-10-14,Crystal Adkins MD,Cartagena,Tablet,5,337909,1689545,Normal
6335,2024-08-01,Anthony Young,Cartagena,Tablet,9,1673256,15059304,Alta
6336,2024-10-29,Robert Larson,Barranquilla,Tablet,4,1481727,5926908,Alta
6337,2024-11-20,Bethany Davis,Medellín,Laptop,8,936853,7494824,Alta
6338,2024-04-22,Deborah Hernandez,Barranquilla,Mouse,3,763497,2290491,Normal
6339,2024-12-29,Michael Olson,Bogotá,Laptop,5,638285,3191425,Normal
6340,2024-12-30,Janice Reid,Bogotá,Mouse,8,184970,1479760,Normal
6341,2024-12-07,Valerie Davidson,Medellín,Mouse,7,484112,3388784,Normal
6342,2025-03-17,Christopher Bridges,Cartagena,Laptop,1,1668731,1668731,Normal
6343,2024-08-23,Brianna Hall,Barranquilla,Mouse,4,1387114,5548456,Alta
6344,2024-12-19,Michael Frederick,Barranquilla,Tablet,2,130278,260556,Normal
6345,2024-04-19,Michael Gonzales,Medellín,Laptop,2,503613,1007226,Normal
6346,2024-12-04,Michaela Willis,Medellín,Mouse,7,262602,1838214,Normal
6347,2025-02-22,James Shannon,Bogotá,Celular,3,1939802,5819406,Alta
6348,2024-10-28,Todd Knight,Cali,Laptop,3,1099589,3298767,Normal
6349,2024-06-28,Gary Dickerson,Medellín,Monitor,6,1801921,10811526,Alta
6350,2025-01-09,Trevor Jones,Cali,Laptop,6,1648542,9891252,Alta
6351,2024-11-22,Timothy Allison Jr.,Medellín,Laptop,1,600013,600013,Normal
6352,2024-09-09,Meghan Evans,Cartagena,Laptop,1,696187,696187,Normal
6353,2025-03-27,Melanie Wagner,Cartagena,Mouse,6,340671,2044026,Normal
6354,2024-12-29,Jennifer Baker,Bogotá,Laptop,7,1025583,7179081,Alta
6355,2024-06-07,Ryan Wilson,Bogotá,Monitor,9,1268294,11414646,Alta
6356,2024-11-17,Laurie Manning,Cali,Teclado,4,701856,2807424,Normal
6357,2024-10-12,Matthew Maxwell,Medellín,Laptop,6,1126556,6759336,Alta
6358,2024-05-13,Michael Harris,Barranquilla,Celular,3,371592,1114776,Normal
6359,2024-11-09,Phillip Rodriguez,Bogotá,Monitor,4,1489496,5957984,Alta
6360,2024-10-30,Joseph Ingram,Barranquilla,Teclado,9,552822,4975398,Normal
6361,2024-09-27,Danielle Orozco,Barranquilla,Mouse,1,1057681,1057681,Normal
6362,2025-01-01,Marcus James,Medellín,Laptop,5,1267604,6338020,Alta
6363,2025-01-17,Chad Navarro,Cali,Teclado,7,1037681,7263767,Alta
6364,2024-10-04,Jessica Smith,Medellín,Celular,3,1464393,4393179,Normal
6365,2024-12-23,Kara Villa,Bogotá,Monitor,2,1692295,3384590,Normal
6366,2024-05-30,Austin Hall,Barranquilla,Monitor,2,1395316,2790632,Normal
6367,2024-12-20,Elizabeth Nguyen,Medellín,Mouse,1,954087,954087,Normal
6368,2024-08-25,Madison Palmer,Medellín,Mouse,5,1004865,5024325,Alta
6369,2024-09-19,Elizabeth Moore,Medellín,Mouse,3,1410897,4232691,Normal
6370,2025-02-05,Brian Palmer,Bogotá,Teclado,7,736778,5157446,Alta
6371,2025-03-31,Jose Chapman,Cali,Laptop,1,896658,896658,Normal
6372,2024-12-12,Angela Everett,Medellín,Tablet,9,1632202,14689818,Alta
6373,2024-10-04,Todd Robinson,Bogotá,Monitor,2,1376169,2752338,Normal
6374,2024-05-03,Lee Mckee,Barranquilla,Tablet,8,585895,4687160,Normal
